203	225	0	3	0	0	0	// 中山上り
204	225	0	3	0	1	0	
205	225	1	3	0	0	0	
206	225	1	3	0	1	0	
207	225	2	3	0	0	0	
208	225	2	3	0	1	0	
209	225	3	3	0	0	0	
210	225	3	3	0	1	0	
211	226	0	3	0	0	0	// 中山下り
212	226	0	3	2	1	0	
213	226	1	3	0	0	0	
214	226	1	3	2	1	0	
215	226	2	3	0	0	0	
216	226	2	3	2	1	0	
217	226	3	3	0	0	0	
218	226	3	3	2	1	0	
219	227	0	4	0	0	0	// 山本上り
220	227	0	4	0	1	0	
221	227	1	4	0	0	0	
222	227	1	4	0	1	0	
223	227	2	4	0	0	0	
224	227	2	4	0	1	0	
225	227	3	4	0	0	0	
226	227	3	4	0	1	0	
227	228	0	4	0	0	0	// 山本下り
228	228	0	4	2	1	0	
229	228	1	4	0	0	0	
230	228	1	4	2	1	0	
231	228	2	4	0	0	0	
232	228	2	4	2	1	0	
233	228	3	4	0	0	0	
234	228	3	4	2	1	0	
235	231	0	5	0	0	0	// 雲雀上り
236	231	0	5	0	1	0	
237	231	1	5	0	0	0	
238	231	1	5	0	1	0	
239	231	2	5	0	0	0	
240	231	2	5	0	1	0	
241	231	3	5	0	0	0	
242	231	3	5	0	1	0	
243	231	4	5	0	0	0	
244	231	4	5	0	1	0	
245	232	0	5	0	0	0	// 雲雀上り
246	232	0	5	0	1	0	
247	232	1	5	0	0	0	
248	232	1	5	0	1	0	
249	232	2	5	0	0	0	
250	232	2	5	0	1	0	
251	232	3	5	0	0	0	
252	232	3	5	0	1	0	
253	232	4	5	0	0	0	
254	232	4	5	0	1	0	
255	235	0	6	0	0	0	// 川西能勢口
256	235	0	6	0	1	0	
257	235	1	6	0	0	0	
258	235	1	6	0	1	0	
259	235	2	6	0	0	0	
260	235	2	6	0	1	0	
261	235	3	6	0	0	0	
262	235	3	6	0	1	0	
263	240	0	6	0	0	0	// 川西能勢口
264	240	0	6	0	1	0	
265	240	1	6	0	0	0	
266	240	1	6	0	1	0	
267	240	2	6	0	0	0	
268	240	2	6	0	1	0	
269	240	3	6	0	0	0	
270	240	3	6	0	1	0	
271	259	0	6	0	0	0	// 川西能勢口
272	259	0	6	0	1	0	
273	259	1	6	0	0	0	
274	259	1	6	0	1	0	
275	259	2	6	0	0	0	
276	259	2	6	0	1	0	
277	282	0	7	0	0	0	// 池田
278	282	0	7	0	1	0	
279	282	1	7	0	0	0	
280	282	1	7	0	1	0	
281	282	2	7	0	0	0	
282	282	2	7	0	1	0	
283	282	3	7	0	0	0	
284	282	3	7	0	1	0	
285	300	0	8	0	0	0	// 石橋
286	300	0	8	0	1	0	
287	300	1	8	0	0	0	
288	300	1	8	0	1	0	
289	300	2	8	0	0	0	
290	300	2	8	0	1	0	
291	300	3	8	0	0	0	
292	300	3	8	0	1	0	
293	300	4	8	0	0	0	
294	300	4	8	0	1	0	
295	300	5	8	0	0	0	
296	300	5	8	0	1	0	
297	301	0	8	0	0	0	// 石橋
298	301	0	8	2	1	0	
299	301	1	8	0	0	0	
300	301	1	8	2	1	0	
301	301	2	8	0	0	0	
302	301	2	8	2	1	0	
303	301	3	8	0	0	0	
304	301	3	8	2	1	0	
305	301	4	8	0	0	0	
306	301	4	8	2	1	0	
307	301	5	8	0	0	0	
308	301	5	8	2	1	0	
309	308	0	8	0	0	0	// 石橋 池田を削除 蛍池を
310	308	0	8	0	1	0	
311	308	1	8	0	0	0	
312	308	1	8	2	1	0	
313	314	0	8	0	0	0	// 石橋 池田を
314	314	0	8	0	1	0	
315	314	1	8	0	0	0	
316	314	1	8	0	1	0	
317	315	0	8	0	0	0	// 石橋
318	315	0	8	2	1	0	
319	315	1	8	0	0	0	
320	315	1	8	2	1	0	
321	319	0	9	0	0	0	// 蛍池
322	319	0	9	0	1	0	
323	319	1	9	0	0	0	
324	319	1	9	0	1	0	
325	319	2	9	0	0	0	
326	319	2	9	0	1	0	
327	319	3	9	0	0	0	
328	319	3	9	0	1	0	
329	320	0	9	0	0	0	// 蛍池
330	320	0	9	2	1	0	
331	320	1	9	0	0	0	
332	320	1	9	2	1	0	
333	320	2	9	0	0	0	
334	320	2	9	2	1	0	
335	320	3	9	0	0	0	
336	320	3	9	2	1	0	
337	342	0	10	0	0	0	// 豊中
338	342	0	10	0	1	0	
339	342	1	10	0	0	0	
340	342	1	10	0	1	0	
341	342	2	10	0	0	0	
342	342	2	10	0	1	0	
343	342	3	10	0	0	0	
344	342	3	10	0	1	0	
345	342	4	10	0	0	0	
346	342	4	10	0	1	0	
347	345	0	11	0	0	0	// 岡町
348	345	0	11	0	1	0	
349	345	1	11	0	0	0	
350	345	1	11	0	1	0	
351	345	2	11	0	0	0	
352	345	2	11	0	1	0	
353	345	3	11	0	0	0	
354	345	3	11	0	1	0	
355	354	0	12	0	0	0	// 曽根
356	354	0	12	0	1	0	
357	354	1	12	0	0	0	
358	354	1	12	0	1	0	
359	354	2	12	0	0	0	
360	354	2	12	0	1	0	
361	354	3	12	0	0	0	
362	354	3	12	0	1	0	
363	355	0	12	0	0	0	// 曽根
364	355	0	12	0	1	0	
365	355	1	12	0	0	0	
366	355	1	12	0	1	0	
367	355	2	12	0	0	0	
368	355	2	12	0	1	0	
369	355	3	12	0	0	0	
370	355	3	12	0	1	0	
371	356	0	13	0	0	0	// 服部
372	356	0	13	0	1	0	
373	356	1	13	0	0	0	
374	356	1	13	0	1	0	
375	356	2	13	0	0	0	
376	356	2	13	0	1	0	
377	356	3	13	0	0	0	
378	356	3	13	0	1	0	
379	357	0	13	0	0	0	// 服部
380	357	0	13	2	1	0	
381	357	1	13	0	0	0	
382	357	1	13	2	1	0	
383	357	2	13	0	0	0	
384	357	2	13	2	1	0	
385	363	0	14	0	0	0	// 庄内
386	363	0	14	0	1	0	
387	363	1	14	0	0	0	
388	363	1	14	0	1	0	
389	363	2	14	0	0	0	
390	363	2	14	0	1	0	
391	363	3	14	0	0	0	
392	363	3	14	0	1	0	
393	364	0	14	0	0	0	// 庄内
394	364	0	14	0	1	0	
395	364	1	14	0	0	0	
396	364	1	14	0	1	0	
397	364	2	14	0	0	0	
398	364	2	14	0	1	0	
399	364	3	14	0	0	0	
400	364	3	14	0	1	0	
401	366	0	15	0	0	0	// 三国
402	366	0	15	0	1	0	
403	366	1	15	0	0	0	
404	366	1	15	0	1	0	
405	366	2	15	0	0	0	
406	366	2	15	0	1	0	
407	366	3	15	0	0	0	
408	366	3	15	0	1	0	
409	376	0	16	0	0	0	// 十三
410	376	0	16	0	1	0	
411	376	1	16	0	0	0	
412	376	1	16	0	1	0	
413	378	0	16	0	0	0	// 十三
414	378	0	16	2	1	0	
415	378	1	16	0	0	0	
416	378	1	16	2	1	0	
417	378	2	16	0	0	0	
418	378	2	16	2	1	0	
419	378	3	16	0	0	0	
420	378	3	16	2	1	0	
421	379	0	16	0	0	0	
422	379	0	16	0	1	0	
423	379	1	16	0	0	0	
424	379	1	16	0	1	0	
425	379	2	16	0	0	0	
426	379	2	16	0	1	0	
427	379	3	16	0	0	0	
428	379	3	16	0	1	0	
429	380	0	16	0	0	0	
430	380	0	16	2	1	0	
431	380	1	16	0	0	0	
432	380	1	16	2	1	0	
433	380	2	16	0	0	0	
434	380	2	16	2	1	0	
435	380	3	16	0	0	0	
436	380	3	16	2	1	0	
437	381	0	16	0	0	0	
438	381	0	16	0	1	0	
439	381	1	16	0	0	0	
440	381	1	16	0	1	0	
441	381	2	16	0	0	0	
442	381	2	16	0	1	0	
443	381	3	16	0	0	0	
444	381	3	16	0	1	0	
445	382	0	16	0	0	0	
446	382	0	16	2	1	0	
447	382	1	16	0	0	0	
448	382	1	16	2	1	0	
449	382	2	16	0	0	0	
450	382	2	16	2	1	0	
451	382	3	16	0	0	0	
452	382	3	16	2	1	0	
453	623	0	15	0	0	0	// 三国
454	623	0	15	0	1	0	
455	623	1	15	0	0	0	
456	623	1	15	0	1	0	
457	623	2	15	0	0	0	
458	623	2	15	0	1	0	
459	623	3	15	0	0	0	
460	623	3	15	0	1	0	
461	624	0	15	0	0	0	
462	624	0	15	2	1	0	
463	624	1	15	0	0	0	
464	624	1	15	2	1	0	
465	624	2	15	0	0	0	
466	624	2	15	2	1	0	
467	624	3	15	0	0	0	
468	624	3	15	2	1	0	
469	670	0	17	0	0	0	// 中津
470	670	0	17	0	1	0	
471	670	1	17	0	0	0	
472	670	1	17	0	1	0	
473	670	2	17	0	0	0	
474	670	2	17	0	1	0	
475	670	3	17	0	0	0	
476	670	3	17	0	1	0	
477	671	0	17	0	0	0	
478	671	0	17	0	1	0	
479	671	1	17	0	0	0	
480	671	1	17	0	1	0	
481	671	2	17	0	0	0	
482	671	2	17	0	1	0	
483	671	3	17	0	0	0	
484	671	3	17	0	1	0	
485	-1	85	23	11	0	0	// LED時刻表
486	-1	86	23	11	0	0	
487	-1	94	23	11	0	0	
488	-1	94	23	11	1	0	
489	-1	95	23	11	0	0	
490	-1	95	23	11	1	0	


// 駅名	番号	レール	オフセット
STCnt:	20
0	0	9	50	宝塚			たからづか				Takarazuka
1	1	49	0	清荒神			きよしこうじん			Kiyoshikōjin
2	2	80	0	売布神社		めふじんじゃ			Mefu-jinja
3	3	104	0	中山			なかやま				Nakayama
4	4	177	-50	山本(平井)		やまもと（ひらい）		Yamamoto(Hirai)
5	5	245	0	雲雀丘花屋敷	ひばりがおかはなやしき	Hibarigaoka-Hanayashiki
6	6	283	0	川西能勢口		かわにしのせぐち		Kawanishi-noseguchi
7	7	325	0	池田			いけだ					Ikeda
8	8	385	0	石橋			いしばし				Ishibashi
9	9	446	0	蛍池			ほたるがいけ			Hotarugaike
10	10	489	0	豊中			とよなか				Toyonaka
11	11	516	0	岡町			おかまち				Okamachi
12	12	535	0	曽根			そね					Sone
13	13	574	0	服部			はっとり				Hattori
14	14	622	50	庄内			しょうない				Shōnai
15	15	1132	0	三国		みくに					Mikuni
16	16	714	0	十三			じゅうそう				Jūsō
17	17	963	0	中津			なかつ					Nakatsu
18	18	999	-25	梅田			うめだ					Umeda
19	-1	1000	5



// ＣＰＵ切り替え
// index レール	車両番号（0:プレイヤー 1:CPU１…）	1:先行 2:並走 3:後追い 7:自分の編成＋距離 8:相手の編成－距離	最小射程	最大射程	最高速度	最低速度
CPU:	0
0	580	1	7	300	320	190	180


// 決着つかなかった時、最後のイベントは行われる？
// イベント
// index イベント番号	反応タイプ（0:プレイヤーに反応 1:CPUに反応 2:先に来た方に反応3:ゴール時/4:ゴールイベント）	配置レール	オフセット
ComicScript:	40
0	3500	0	-1	0	
1	2900	0	-1	0	// カウント
2	2991	0	-1	0	// Finish
3	3502	0	-1	0	
4	3503	0	-1	0	
5	3505	0	-1	0	
6	3507	0	-1	0	
7	3509	0	321	0	// 池田前カメラ
8	3533	0	335	0	// こいつすげぇ
9	3508	0	-1	0	// 藤原模型店 3509から呼ばれる
10	3510	0	-1	0	// プラレール 3509から呼ばれる
11	3511	0	354	0	// 池田～石橋カメラ
12	3513	0	387	0	// 石橋カメラ
13	3540	0	415	0	// 遠慮しないぞ
14	3514	0	442	0	// おーきたきた 438
15	3515	0	460	0	// ドリフトカメラ
16	3516	0	467	0	// なんだあの
17	3517	0	-1	0	// 車両も凄いけど 3516から呼ばれる
18	3519	0	-1	0	// くくる 3516から呼ばれる
19	3520	0	-1	0	// ハリセン 3519から呼ばれる
20	3521	0	-1	0	// 風船 3520から呼ばれる
21	3522	0	-1	0	// 破裂 3524から呼ばれる
22	3523	0	539	0	// 曽根
23	3524	0	568	0	// 服部 561
24	3541	2	578	0	// 服部での追い抜きイベント
25	3525	0	-1	0	// 片輪ドリフト 3524から呼ばれる
26	3534	0	-1	0	// 勝利チェック
27	3528	0	-1	0	// だめだ… 3536を呼ぶ
28	3536	4	-1	0	// シナリオオープンまとめ
29	3529	0	-1	0	// 夜景
30	3530	0	-1	0	// ちぇ
31	3531	0	-1	0	// 梅田駅
32	3532	0	-1	0	// 正志か
33	3518	0	-1	0	// 啓介起きる 3514から呼ばれる
34	2990	3	798	0	// ゴール
35	3599	5	-1	0	// 試運転用イベント
36	3537	0	-1	0	// 敗北チェック
37	3538	0	-1	0	// 敗北イベント
38	3506	0	-1	0	// 啓介
39	46000	6	-1	0	// バトル用開始イベント


37	3539	0	-1	0	// ライト
25	3526	0	-1	0	// オヤジライト消す 3525から呼ばれる
12	3512	0	-1	0	// 378 石橋カメラ




// index ? 0:雨停止 1:雨開始 2:ワイパー開始 3:ワイパー停止 4:音だけ停止 5:音だけ開始 10:地下突入 11:地下から出現 100:夜景の高さ 101:夜景のスケール 102:山の高さ  レール番号 オフセット
RainChecker:	3
0	-1	100	-1	0	-140	-190	-110	-110	-120	0
1	-1	101	-1	0	0.8	0
2	-1	102	-1	0	-30	0

2	-1	10	278	0
3	-1	100	1245	0	-20	30	30	-140	-150	5	// 祐天寺～学芸大学間
4	-1	100	1205	0	-50	0	0	-110	-120	5	// 学芸大学～都立大学
5	-1	101	1205	0	0.85	5
6	-1	100	1176	0	-60	-10	-10	-90	-100	3	// 都立大学～踏切
7	-1	100	1458	0	-60	-10	-10	-110	-120	10	// 踏切～自由が丘
8	-1	101	1176	0	0.9	10
9	-1	100	1176	0	-0	-0	-40	-80	-90	10	// 自由が丘～歩道橋
10	-1	100	1060	0	-70	-20	-0	-120	-130	20	// 田園調布構内から
11	-1	100	487	0	-200	-100	-100	-130	-140	10	// 大倉山通過
12	-1	100	475	0	-130	-80	-50	-150	-140	3	// 菊名への坂
13	-1	101	442	0	0.95	10	// 菊名ホーム


0	-1	100	-1	0	0	100	100	-50	-80	0 // 地下
// 最初の駅
6	-1	100	285	0	-150	-50	-50	-160	-180	600
// 踏切
6	-1	100	285	0	-200	-100	-100	-130	-140	600
// 踏切あがったところ（ベース）
6	-1	100	285	0	-130	-80	-50	-130	-120	600
// 坂の上
6	-1	100	285	0	-130	-80	-50	-150	-140	600
// 綱島
6	-1	100	285	0	-90	-30	-30	-100	-110	600
// 日吉からの複々線
6	-1	100	285	0	-70	-0	-0	-100	-110	600


19	-1	100	125	0	-180	-200	-100	-180	-140	10
22	-1	100	205	0	-200	-230	-110	-130	-120	10
25	-1	100	232	0	-180	-100	-100	-180	-150	10
36	-1	100	369	0	-200	-150	-150	-170	-140	10
43	-1	100	413	0	-170	-120	-150	-190	-160	10
44	-1	100	428	0	-200	-140	-160	-170	-140	10
56	-1	100	608	0	-180	-180	-100	-180	-150	10



// 土讃線スペシャル領域
// 最低速度 最高速度 高度 時間
DosanInfo:	0
0	-1	10	745	0	140	160	4	2.5
1	-1	10	1121	0	155	160	4	2.5


// 128:雪が積もる				128:ドリフト時吹っ飛ぶ
// 64:スラブ軌道音				64:右側線路片輪ドリフト時飛ぶ
// 32:橋通過音					32:左側線路片輪ドリフト時飛ぶ
// 16:踏切音					16:片輪ドリフト禁止
// 8:ボーン背景オブジェクト
// 4:架線
// 2:架線柱
// 1:レール						1:ドリフト検索除外

// モデル
MdlCnt:	152
0	1Rail_HQ_Konkuri25	0	0	-1
1	1Rail_HQ_Konkuri50	0	0	-1
2	1Rail_HQ_Konkuri100	0	0	-1
3	2Rail_Kin_25	0	0	50
4	2Rail_Kin_50	0	0	50
5	2Rail_Kin_100	0	0	50
6	HQ_Kasenchu1	8	0	-1	// 丸柱
7	2Rail_Kin_25_H	0	0	-1	// ホントは50の踏切
8	2Rail_Kin_50_Wall	0	0	50
9	2Rail_Kin_100_Wall	0	0	50
10	2Rail_HQ50_Only	0	0	50
11	1Rail_Kin_25	0	0	-1
12	1Rail_Kin_50	0	0	-1
13	1Rail_Kin_100	0	0	-1
14	2Rail_Den_100_Konkuri	0	0	-1	// 未使用
15	2Rail_TQ_100_Bridge	0	0	-1		// 未使用
16	HQHomeYOnly0	8	0	-1
17	HQHomeYOnly1	8	0	-1
18	TakaraST_FloorSten	8	0	-1
19	AMB_1Rail_Kin_25	8	0	-1	// 58?
20	AMB_1Rail_Kin_50	8	0	-1	// 59?
21	AMB_1Rail_Kin_100	8	0	-1	// 60?
22	TakaraST_Hashira2	8	0	-1
23	TakaraST_Hashira	8	0	-1
24	TakaraSTWall0	8	0	-1
25	TakaraSTWall1	8	0	-1
26	TakaraSTWall2	8	0	-1
27	TakaraST_Iron0	8	0	-1
28	TakaraST_Iron1	8	0	-1
29	TQUnderRailBlock	8	0	-1	// 98
30	AMB_BriBlock	8	0	-1
31	AMB_BLACKWall	8	0	-1
32	ST_Light100	8	0	-1
33	AMB_Kaidan4	8	0	-1
34	HQ_Benchi0	8	0	-1
35	HQ_Benchi1	8	0	-1
36	HQ_TakaraBox	8	0	-1
37	HQ_Ekihyo	8	0	-1
38	HQ_LEDBORD	8	0	-1
39	Signal_Mini	8	0	-1
40	Signale_00	8	0	-1
41	Signale_01	8	0	-1
42	Signale_02	8	0	-1	// ３灯信号機のみ
43	Signale_GG	8	0	-1
44	Signal_Syuppatu	8	0	-1
45	hq_kouka_wall	8	0	-1	// 未使用？
46	1Rail_HQ_Konkuri25_AMB	8	0	-1
47	1Rail_HQ_Konkuri50_AMB	8	0	-1
48	1Rail_HQ_Konkuri100_AMB	8	0	-1
49	HQ_Kasenchu0	8	0	-1	// 宝塚開始時
50	HQ_Kasenchu2	8	0	-1	// 鉄骨柱
51	HQ_Kasenchu3	8	0	-1	// 鉄骨柱 大
52	HQ_HOME1	8	0	-1
53	HQ_HOME2	8	0	-1
54	HQ_HOME3	8	0	-1
55	2Rail_Kin_25_AMB	8	0	-1
56	2Rail_Kin_50_AMB	8	0	-1
57	2Rail_Kin_100_AMB	8	0	-1
58	1Rail_Kin_25_AMB	8	0	-1	// 19?
59	1Rail_Kin_50_AMB	8	0	-1	// 20?
60	1Rail_Kin_100_AMB	8	0	-1	// 21?
61	AMB_HUMIKIRI_ROAD_25	8	0	-1
62	AMB_HQ_HumikiriObj	8	0	-1
63	1rail_tq_12_5	0	0	-1
64	umeda_floor_big	8	0	-1	// ステンシルホーム床
65	AMB_LANDBRIDGE02	8	0	-1
66	2Rail_TakaraWall50	8	0	-1
67	2Rail_TakaraWall100	8	0	-1
68	TakaraWall_Left	8	0	-1
69	TakaraWall_Right	8	0	-1
70	1Rail_Takara25Only	8	0	-1
71	1Rail_Takara50Only	8	0	-1
72	1Rail_Takara100Only	8	0	-1
73	2Rail_Takara25Only	8	0	-1
74	2Rail_Takara50Only	8	0	-1
75	2Rail_Takara100Only	8	0	-1
76	AMB_MONO100	8	0	-1
77	AMB_MONO_REG	8	0	-1
78	AMB_MONO_REGW	8	0	-1
79	AMB_TakaraTekkyo0	8	0	-1
80	AMB_TakaraTekkyo1	8	0	-1
81	AMB_TakaraTekkyo2	8	0	-1
82	2Rail100Only	0	0	-1
83	2Rail25Only	0	0	-1
84	AMB_2Rail100Only	8	0	-1
85	AMB_HQ_YANE0	8	0	-1
86	AMB_HQ_YANE1	8	0	-1
87	HQ_HOME_S1	8	0	-1
88	HQ_HOME_S2	8	0	-1
89	HQ_HOME_S3	8	0	-1
90	st_saku	8	0	-1
91	AMB_SAKU	8	0	-1
92	AMB_TQLightOnly	8	0	-1	// 駅ライト
93	TQHomeFloorSementOnly	8	0	-1	// ステンシルセメント床
94	AMB_HQ_YANE2	8	0	-1
